id,make,model,year,class,body_type,length,width,height,cylinders,base_engine_size,horsepower,torque,valves,cam_type,drive_type,transmission,engine_type,fuel_type,fuel_tank_capacity,suspension,basic_year,drivetrain_year,wheels_size,price_msrp,basic_km,drivetrain_km,color_black,color_maroon,color_red,color_olive,color_orange,color_yellow,color_navy,color_purple,color_teal,color_gray,color_salmon,color_pale_yellow,color_medium_slate_blue,color_white,color_dark_gray,color_pale_gray
401573727,toyota,tacoma,2016,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,18.0,32507,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659184,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,i4,2.7,159,3800,16,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,20923,57936.0,96560.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
401659180,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,i4,2.7,159,3800,16,double overhead cam (dohc),four wheel drive,5-speed manual,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,22222,57936.0,96560.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
401659165,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,22294,57936.0,96560.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
401659183,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,i4,2.7,159,3800,16,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,23541,57936.0,96560.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
401659187,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,i4,2.7,159,3800,16,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,22698,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659194,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,24823,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659169,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,i4,2.7,159,3800,16,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,25316,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659192,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,27526,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659174,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,17.0,26342,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659178,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed manual,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,17.0,27964,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659191,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,17.0,29139,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659176,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,29139,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659177,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,i4,2.7,159,3800,16,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,21630,57936.0,96560.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
401659185,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,25704,57936.0,96560.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
401659167,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,i4,2.7,159,3800,16,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,23456,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659193,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,25666,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659172,toyota,tacoma,2017,mid-size pickup truck,truck,5.7277,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,26091,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659182,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,28284,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659190,toyota,tacoma,2017,mid-size pickup truck,truck,5.7277,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,28709,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659170,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.8897600000000000,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,17.0,27411,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659173,toyota,tacoma,2017,mid-size pickup truck,truck,5.7277,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,17.0,27837,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659181,toyota,tacoma,2017,mid-size pickup truck,truck,5.7277,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed manual,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,17.0,28548,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659186,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,17.0,29935,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659189,toyota,tacoma,2017,mid-size pickup truck,truck,5.7277,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,17.0,30455,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659168,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,27411,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659188,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed manual,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,28548,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659175,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,29935,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659179,toyota,tacoma,2017,mid-size pickup truck,truck,5.7277,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,30455,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659166,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),rear wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,18.0,30800,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659171,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.7932400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,18.0,33418,57936.0,96560.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
401659196,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.8186400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed manual,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,35091,57936.0,96560.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
401659195,toyota,tacoma,2017,mid-size pickup truck,truck,5.3924200000000000,1.91008,1.8186400000000000,v6,3.5,278,4600,24,double overhead cam (dohc),four wheel drive,6-speed automatic,gas,regular unleaded,79,"front independent suspension,front and rear stabilizer bar",3,5,16.0,36794,57936.0,96560.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
200771511,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,4.6,310,3400,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,24810,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771516,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,26257,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771517,toyota,tundra,2016,full-size pickup truck,truck,6.2941200000000000,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,26538,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771526,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9405600000000000,v8,4.6,310,3400,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,27407,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771529,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,28854,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771530,toyota,tundra,2016,full-size pickup truck,truck,6.2941200000000000,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,29135,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771508,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,26257,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771509,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,26538,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771523,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,28854,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771524,toyota,tundra,2016,full-size pickup truck,truck,6.2941200000000000,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,29135,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771512,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,4.6,310,3400,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,26351,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771515,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,27798,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771518,toyota,tundra,2016,full-size pickup truck,truck,6.2941200000000000,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,28079,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771527,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9405600000000000,v8,4.6,310,3400,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,28948,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771528,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,30395,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771531,toyota,tundra,2016,full-size pickup truck,truck,6.2941200000000000,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,30676,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771507,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,27798,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771510,toyota,tundra,2016,full-size pickup truck,truck,6.2941200000000000,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,28079,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771522,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,30395,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771525,toyota,tundra,2016,full-size pickup truck,truck,6.2941200000000000,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,30676,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771519,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,143,"front independent suspension,stabilizer bar stabilizer bar",3,5,20.0,32924,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771533,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,143,"front independent suspension,stabilizer bar stabilizer bar",3,5,20.0,35521,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771520,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9304,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),143,"front independent suspension,stabilizer bar stabilizer bar",3,5,20.0,32924,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771534,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9405600000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),143,"front independent suspension,stabilizer bar stabilizer bar",3,5,20.0,35521,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771532,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.96596,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,143,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,36564,57936.0,96560.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
200771521,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.96596,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),143,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,36564,57936.0,96560.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
200771506,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9253200000000000,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,25499,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771503,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9354800000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,28096,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771505,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9253200000000000,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,25499,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771504,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9354800000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,28096,57936.0,96560.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200771535,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9253200000000000,v8,4.6,310,3400,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,28326,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771536,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9253200000000000,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,143,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,29774,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771544,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9354800000000000,v8,4.6,310,3400,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,99,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,30923,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771545,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9354800000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,143,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,32370,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771537,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9253200000000000,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),143,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,29774,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771546,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9354800000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),143,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,32370,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771538,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9253200000000000,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,gas,regular unleaded,143,"front independent suspension,stabilizer bar stabilizer bar",3,5,20.0,34512,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771548,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9354800000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,143,"front independent suspension,stabilizer bar stabilizer bar",3,5,20.0,37109,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771539,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9253200000000000,v8,5.7,381,3600,32,double overhead cam (dohc),rear wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),143,"front independent suspension,stabilizer bar stabilizer bar",3,5,20.0,34512,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771567,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.9354800000000000,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),143,"front independent suspension,stabilizer bar stabilizer bar",3,5,20.0,37109,57936.0,96560.0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
200771547,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.96088,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,gas,regular unleaded,143,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,38790,57936.0,96560.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
200771566,toyota,tundra,2016,full-size pickup truck,truck,5.81406,2.02946,1.96088,v8,5.7,381,3600,32,double overhead cam (dohc),four wheel drive,6-speed shiftable automatic,flex-fuel (ffv),flex-fuel (unleaded/e85),143,"front independent suspension,stabilizer bar stabilizer bar",3,5,18.0,38790,57936.0,96560.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
